test_suite,test_name,test_root,matrix_identity,source_artifact,any_vertex_reachable,attempt,case,controller,max_q,min_vertex_distance,obstacle_id,pair,profile,q_exactly_one,q_gt_0_9,q_near_one,radius_observation_count,rho,rho_over_min_vertex_distance,scenario_budget,seed,step,zero_min_vertex_distance
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7141755862227106,0.0036664354892348176,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,19,0.0030383961447550865,0.8287057425873863,40,77,18,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.3953488372093023,0.0037648192680157164,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,20,0.003003224847221956,0.7977075746334124,40,77,19,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,1.0,0.002569638548010831,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,1,1,1,3,0.0058688738432747444,2.283929717593109,40,77,2,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7089086904481394,0.003854457822016074,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,21,0.0029271655137611307,0.7594234128186871,40,77,20,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7026114834749172,0.003690438340228171,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,22,0.002833111974791154,0.7676898280370644,40,77,21,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.3877551020408163,0.0037757954174851495,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,23,0.0028039332404028263,0.7426073000190176,40,77,22,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.6764488639629807,0.0036277250089562837,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,24,0.0027191569412985395,0.7495488038882131,40,77,23,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.39622641509433965,0.00370900658344939,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,25,0.002688585632165663,0.7248802534249665,40,77,24,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.41818181818181815,0.0037843767707067474,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,26,0.0026540332189165998,0.7013131566233952,40,77,25,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.43859649122807015,0.003854457822016254,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,27,0.002616734012347108,0.6788851073685646,40,77,26,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.423728813559322,0.00372379823482912,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,28,0.0025480111415265684,0.6842505906186652,40,77,27,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.6026471280328557,0.003791269988868296,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,29,0.0025126113816878416,0.6627360723623543,40,77,28,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.5872508357073055,0.0038544578220163746,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,30,0.0024759337008004325,0.6423558941696247,40,77,29,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.9326738251707231,0.0031536473089223125,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,1,0,4,0.004997360498511917,1.5846288468508711,40,77,3,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.4113972269378531,0.003913757173124274,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,31,0.002438486989511702,0.6230552590888275,40,77,30,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.5718061289386391,0.003796928600792282,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,32,0.0023826346412965447,0.6275163143176764,40,77,31,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7418546464322959,0.0038544578220164015,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,33,0.0023619422561021006,0.612781969648454,40,77,32,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7282276660191753,0.0039087459603545874,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,34,0.002337443462574552,0.5980034226533636,40,77,33,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7143606723180338,0.003960059406181192,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,35,0.002308582294892412,0.5829665815843529,40,77,34,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.7008585818243184,0.004008636134896983,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,36,0.002279094166132512,0.5685460314773823,40,77,35,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.5764146307906222,0.003904515715808822,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,37,0.002234298527258172,0.5722344817852363,40,77,36,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.46835443037974683,0.003952039032700363,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,38,0.00220648692524297,0.5583160760776479,40,77,37,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.4567901234567901,0.0039972155191278815,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,39,0.0021887293713675417,0.5475635128738522,40,77,38,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.4457831325301205,0.0039008970728840664,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,40,0.0021487991613456338,0.5508474387295108,40,77,39,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,1,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,1.0,0.003557961066476421,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,1,1,1,5,0.00526551045094771,1.4799235721155144,40,77,4,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.43529411764705883,0.003945150947240309,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,41,0.0021303219132561917,0.5399848932894147,40,77,40,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.42528735632183906,0.0038544578220163295,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,42,0.002093020939052859,0.5430130606431091,40,77,41,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.43820224719101125,0.003897766336870446,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,43,0.0020720088256497636,0.5315887733058414,40,77,42,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.45054945054945056,0.003939171180742034,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,44,0.0020505728087339406,0.5205594564559308,40,77,43,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.44086021505376344,0.0039787951711134865,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,45,0.0020350483045052077,0.5114735031548983,40,77,44,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.43157894736842106,0.004016750782943397,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,46,0.002018122074031308,0.502426509157849,40,77,45,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.44329896907216493,0.00405314121490377,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,47,0.0019993008291688975,0.4932719397531194,40,77,46,0
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/concentration_per_solve.csv,0,0,sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc_dro,0.43434343434343436,0.00408806132638102,0,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,0,0,0,48,0.001982665752644143,0.48498923923905746,40,77,47,0
